chain,phase,iteration,step_size,tree_depth,diverging,accept_prob,num_steps,seconds
4,sampling,31,2.5371518026003636e-02,7,0,0.99895495,127,57.717055
4,sampling,32,2.5371518026003636e-02,7,0,0.99939963,127,57.393513
4,sampling,33,2.5371518026003636e-02,7,0,0.99923148,127,57.505571
4,sampling,34,2.5371518026003636e-02,7,0,0.99747556,127,57.774936
4,sampling,35,2.5371518026003636e-02,7,0,0.94743035,95,43.222736
4,sampling,36,2.5371518026003636e-02,7,0,0.97993992,127,57.822868
4,sampling,37,2.5371518026003636e-02,7,0,0.98577570,127,57.800591
4,sampling,38,2.5371518026003636e-02,7,0,0.95835111,127,57.821981
4,sampling,39,2.5371518026003636e-02,7,0,0.98983510,127,57.931310
4,sampling,40,2.5371518026003636e-02,7,0,0.99999730,127,57.623016
4,sampling,41,2.5371518026003636e-02,7,0,0.85760105,127,57.453959
4,sampling,42,2.5371518026003636e-02,3,0,0.96261622,7,3.135555
4,sampling,43,2.5371518026003636e-02,7,0,0.44615518,127,57.547516
4,sampling,44,2.5371518026003636e-02,7,0,0.91589001,127,56.959215
4,sampling,45,2.5371518026003636e-02,7,0,0.99163025,127,57.260312
4,sampling,46,2.5371518026003636e-02,7,0,0.98571936,127,57.128099
4,sampling,47,2.5371518026003636e-02,7,0,0.96448423,127,56.838285
4,sampling,48,2.5371518026003636e-02,7,0,0.94572071,127,56.976950
4,sampling,49,2.5371518026003636e-02,7,0,0.99983992,127,56.809802
4,sampling,50,2.5371518026003636e-02,5,0,0.99966505,31,13.921691
4,sampling,51,2.5371518026003636e-02,7,0,0.98529911,127,56.813168
4,sampling,52,2.5371518026003636e-02,7,0,0.99980101,127,56.830810
4,sampling,53,2.5371518026003636e-02,7,0,0.99790028,127,56.975555
4,sampling,54,2.5371518026003636e-02,7,0,0.99318868,127,56.948703
4,sampling,55,2.5371518026003636e-02,7,0,0.99900735,127,57.139253
4,sampling,56,2.5371518026003636e-02,7,0,0.98704611,127,56.910575
4,sampling,57,2.5371518026003636e-02,6,0,0.70771030,55,24.541957
4,sampling,58,2.5371518026003636e-02,7,0,0.98648092,127,57.036116
4,sampling,59,2.5371518026003636e-02,7,0,0.98476108,127,57.022697
4,sampling,60,2.5371518026003636e-02,7,0,0.97878654,127,57.275693
4,sampling,61,2.5371518026003636e-02,7,0,0.81085686,127,57.269130
4,sampling,62,2.5371518026003636e-02,7,0,0.99810903,127,57.076693
4,sampling,63,2.5371518026003636e-02,7,0,0.97314279,127,57.003858
4,sampling,64,2.5371518026003636e-02,7,0,0.82540281,95,42.807288
4,sampling,65,2.5371518026003636e-02,7,0,0.99694914,127,57.016473
4,sampling,66,2.5371518026003636e-02,7,0,0.90806082,127,56.704174
4,sampling,67,2.5371518026003636e-02,7,0,0.93545545,127,57.500272
4,sampling,68,2.5371518026003636e-02,7,0,0.83791217,127,56.974311
4,sampling,69,2.5371518026003636e-02,7,0,0.99013024,127,57.039509
4,sampling,70,2.5371518026003636e-02,7,0,0.89969876,111,50.073638
4,sampling,71,2.5371518026003636e-02,7,0,0.99937996,127,57.312539
4,sampling,72,2.5371518026003636e-02,7,0,0.90782384,127,57.172965
4,sampling,73,2.5371518026003636e-02,7,0,0.53222415,127,56.996836
4,sampling,74,2.5371518026003636e-02,7,0,0.78030549,127,56.906406
4,sampling,75,2.5371518026003636e-02,7,0,0.47022937,127,57.261856
4,sampling,76,2.5371518026003636e-02,7,0,0.32608328,127,57.305309
4,sampling,77,2.5371518026003636e-02,7,0,0.82956403,127,57.035719
4,sampling,78,2.5371518026003636e-02,6,0,0.89230163,47,21.039032
4,sampling,79,2.5371518026003636e-02,7,0,0.57249626,87,39.203310
4,sampling,80,2.5371518026003636e-02,6,0,0.99624774,63,28.269301
4,sampling,81,2.5371518026003636e-02,6,0,0.99969970,63,28.293169
4,sampling,82,2.5371518026003636e-02,7,0,0.95965382,127,57.213016
4,sampling,83,2.5371518026003636e-02,7,0,0.54404882,127,57.129801
4,sampling,84,2.5371518026003636e-02,7,0,0.42619738,127,57.374258
4,sampling,85,2.5371518026003636e-02,7,0,0.84434450,79,35.813018
4,sampling,86,2.5371518026003636e-02,7,0,0.99761304,127,57.313808
4,sampling,87,2.5371518026003636e-02,7,0,0.98080613,127,57.273568
4,sampling,88,2.5371518026003636e-02,7,0,0.98413857,127,57.281884
4,sampling,89,2.5371518026003636e-02,7,0,0.81236030,127,56.947076
4,sampling,90,2.5371518026003636e-02,6,0,0.69818848,63,28.346543
4,sampling,91,2.5371518026003636e-02,7,0,0.99563025,127,57.207198
4,sampling,92,2.5371518026003636e-02,7,0,0.87361318,127,57.301108
4,sampling,93,2.5371518026003636e-02,7,0,0.92651094,111,50.101947
4,sampling,94,2.5371518026003636e-02,7,0,0.90975208,79,35.910851
4,sampling,95,2.5371518026003636e-02,6,0,0.93229962,51,23.269542
4,sampling,96,2.5371518026003636e-02,6,0,0.99477765,63,28.602879
4,sampling,97,2.5371518026003636e-02,7,0,0.97597978,127,57.756117
4,sampling,98,2.5371518026003636e-02,6,0,0.86557425,39,17.726651
4,sampling,99,2.5371518026003636e-02,7,0,0.96299932,127,57.738013
4,sampling,100,2.5371518026003636e-02,7,0,0.99775236,127,57.677292
